Frederik Du Chau,50582,2,6439
Joe Wright,36588,2,4347
Gary Winick,17046,2,37056
Ridley Scott,578,2,4105
Bobby Farrelly,7395,2,76489
Peter Farrelly,7396,2,76489
Tim Burton,510,2,3933
Mike Johnson,34891,0,3933
James Gartner,60496,2,9918
Denis Villeneuve,137427,2,273481
Antoine Fuqua,20907,2,307081
Sam Raimi,7623,2,16871
Lee Toland Krieger,109745,2,293863
Tim McCanlies,77919,2,13156
Jon M. Chu,54507,2,41233
John Stockwell,57082,2,9266
Marc Forster,12995,2,1262
David Slade,27571,2,4513
Drew Goddard,47506,2,22970
Jason Friedberg,35694,2,7278
Aaron Seltzer,35734,2,7278
Martin Brest,769,2,9013
Paul Michael Glaser,12988,2,865
Frank Oz,7908,2,10776
Joe Wright,36588,2,50456
John R. Leonetti,26714,2,9823
Tom Hanks,31,2,59861
Kimberly Peirce,2836,0,133805
Liz Friedlander,60024,1,12763
Phil Joanou,18500,2,9766
Sam Weisman,54967,2,14034
Shane Acker,71923,2,12244
Steven Soderbergh,1884,2,109421
Martha Coolidge,63713,1,11137
Stephen Anderson,227438,0,51162
Don Hall,227439,2,51162
Troy Miller,58868,2,10152
Warren Beatty,6449,2,9452
Tate Taylor,55789,2,239566
Carl Franklin,21712,0,53113
Brett Leonard,57090,0,9271
Ivan Reitman,8858,2,4474
Scott Derrickson,55499,2,184346
Alister Grierson,59126,0,48340
Nick Hurran,42274,2,14846
Nicholas Stoller,52934,2,72207
Charles Stone III,80215,2,16232
Paul Haggis,455,2,43539
Kurt Wimmer,13927,2,9920
Jean-François Richet,58324,0,8978
Antoine Fuqua,20907,2,11702
Kevin Hooks,40230,2,18550
Ellory Elkayem,56150,2,8869
Edward Zwick,9181,2,43347
Jon Avnet,18250,2,3489
Niki Caro,15287,1,9701
Howard Deutch,26502,2,2122
Vincenzo Natali,5877,2,37707
Willard Huyck,686,2,10658
Gavin O'Connor,77003,2,13150
Bruce Hunt,44179,2,9042
Rob Reiner,3026,2,17813
Paul McGuigan,2291,0,11208
Craig Gillespie,50767,0,58151
Terrence Malick,30715,2,11400
Christopher Roberts,20305,2,10350
Neil Jordan,17016,0,28902
James Wong,57134,2,14164
Kim Jee-woon,543568,0,76640
Nick Hamm,6361,2,11058
Andy Cadiff,80307,2,14844
Mike Disa,108952,0,57089
Lasse Hallström,5306,2,1947
Terry Gilliam,280,2,8054
Richard J. Lewis,137475,2,46829
Brad Furman,144221,2,146238
Peter Howitt,7791,2,9989
Edward Zwick,9181,2,9665
Sergio Leone,4385,2,311
Niels Arden Oplev,19346,2,102362
Michael Radford,28898,2,11162
Neil Jordan,17016,0,6016
Steve Boyum,72258,2,17186
Chris Noonan,58137,2,13967
Chen Kaige,20640,2,2008
Corey Yuen Kwai,35452,0,9053
Andrew Dominik,37618,2,4512
Jackie Chan,18897,2,76349
张立 | Zhang Li,143217,2,76349
Laurent Tirard,64575,0,31203
Simon West,12786,2,265208
Marc Forster,12995,2,45610
Reinhard Klooss,57035,2,50135
Holger Tappe,66942,0,50135
Bille August,19684,2,1874
Frédéric Auburtin,21126,2,271331
Olivier Dahan,16919,2,215211
Maksim Fadeev,1565981,0,367961
Liliana Cavani,67750,1,10955
Conrad Vernon,12080,2,223702
Greg Tiernan,142587,2,223702
Elizabeth Banks,9281,1,254470
James Mangold,366,2,69
Edward Norton,819,2,4967
Peter Hewitt,18357,2,9449
Ron Howard,6159,2,11499
George Clooney,1461,2,4912
Reginald Hudlin,68215,2,12771
Ben Falcone,170820,2,323676
Richard Attenborough,4786,2,12506
Lawrence Kasdan,8844,2,24071
Don Mancini,65677,2,11249
John Maybury,40307,2,9667
Ron Clements,15810,2,812
John Musker,15811,2,812
F. Gary Gray,37932,2,277216
Steven Spielberg,488,2,87
Norton Virgien,86439,2,14444
Igor Kovalyov,110873,2,14444
Lee Tamahori,7256,2,2043
Stephen Frears,3224,0,315664
Robert Rodriguez,2294,0,1428
John McTiernan,1090,0,562
David Wain,22214,2,15373
Adam McKay,55710,2,318846
Ang Lee,1614,2,26320
Gavin O'Connor,77003,2,14292
Zack Snyder,15217,2,924
Adam Shankman,20739,2,2018
Shinji Aramaki,70100,0,192577
Wes Anderson,5655,2,9428
James Mangold,366,2,2832
Jon Turteltaub,12962,2,137093
John Glen,10179,2,699
Peter Chelsom,36804,2,9778
Peter Hyams,37710,2,8831
Ben Stiller,7399,2,9398
Lasse Hallström,5306,2,112949
Kenny Ortega,65310,2,10439
Scott Hicks,33433,2,3638
Matthew Vaughn,957,2,23483
Ruben Fleischer,91268,2,62206
Patrick Lussier,27226,0,10577
Miguel Arteta,61069,2,218778
Joe Wright,36588,2,4348
Ridley Scott,578,2,78
Michael Caton-Jones,30365,2,11780
McG,36425,2,192102
James Gray,20561,2,2001
Janusz Kamiński,492,2,10383
Jacques Perrin,20030,2,11516
Donald Petrie,18281,2,10025
Jay Roach,6737,2,15198
Brian Levant,13581,2,23172
Michael Ritchie,12964,2,17834
John Carpenter,11770,2,10016
David Gordon Green,64141,2,10317
Burr Steers,58552,0,58431
Martin Scorsese,1032,2,9746
Robert B. Weide,74159,0,13092
Jeff Wadlow,55075,2,59859
Agustín Díaz Yanes,127823,0,13495
Camille Delamarre,928490,0,254473
John Glen,10179,2,700
Judd Apatow,41039,2,4964
Nick Cassavetes,11151,2,10024
Malcolm D. Lee,72024,2,13490
David Lean,12238,2,15927
Richard Eyre,36693,2,1259
Gavin Hood,13079,2,5125
Nicholas Meyer,1788,2,174
Callie Khouri,17397,1,9583
Gary Fleder,5501,2,9437
John Landis,4610,2,525
Sanaa Hamri,64140,1,10188
Todd Graff,18342,2,63574
Chris Weitz,3288,0,245
Paul Weitz,3289,2,245
Steve Miner,58712,2,9825
Paul McGuigan,2291,0,186
Philip Kaufman,648,2,9549
Roland Emmerich,6046,2,61891
Wolfgang Petersen,5231,2,34584
Alex Proyas,21085,2,2666
Saul Dibb,73460,2,12783
Walter Murch,154,2,13155
Richard Linklater,564,2,42807
Christian Alvart,54559,2,28355
E. Elias Merhige,17279,0,8080
Menno Meyjes,736,2,5126
Robert Rodriguez,2294,0,56288
Jodie Foster,1038,1,303858
Ronny Yu,17268,0,1613
Joel Schumacher,5572,2,31582
Renny Harlin,16938,2,16617
Barry Levinson,8246,2,8944
Norman Jewison,13563,2,41488
Kenneth Branagh,11181,2,37028
Steve Carr,52112,2,14560
Mark Waters,54050,2,10330
Judd Apatow,41039,2,6957
John Madden,18844,0,1934
Scott Frank,2199,2,169917
Ivan Reitman,8858,2,951
David Gordon Green,64141,2,10189
Andy Tennant,17167,2,9454
Kevin Costner,1269,2,2055
Joel Schumacher,5572,2,1551
Richard Attenborough,4786,2,5902
Wes Craven,5140,2,11460
David R. Ellis,4755,2,9358
Joel Coen,1223,0,134
Scott Stewart,116357,0,22894
Michael Bay,865,2,134374
Paul Weitz,3289,2,1901
Jonathan Frakes,2388,2,15028
Lawrence Kasdan,8844,2,11509
Jim Sheridan,53334,2,7445
Kevin Allen,36083,2,17047
Garry Marshall,1201,2,62838
Michael Cristofer,21136,2,2057
James McTeigue,11266,2,70436
Donald Petrie,18281,2,16784
Andrew Morahan,53599,2,8011
Bob Rafelson,19450,2,31640
Michael Cohn,56956,2,9092
Woody Allen,1243,2,2779
David O. Russell,17883,2,316002
Stephen Greene,1410294,0,316002
Alan Shapiro,129941,2,36355
Tarsem Singh,56512,2,238615
Fernando Meirelles,8557,2,1985
Mel Gibson,2461,2,615
Chris Columbus,10965,2,788
Barry Levinson,8246,2,380
Clint Eastwood,190,2,13223
Oliver Stone,1152,2,10523
Pierre Morel,35453,2,8681
Michael Hoffman,52405,2,239571
Mick Jackson,8843,2,619
Steven Spielberg,488,2,424
Tate Taylor,55789,2,50014
Bill Condon,15557,2,162903
Raja Gosnell,1215,2,11024
Oleg Stepchenko,238220,0,208763
Ronny Yu,17268,0,6466
Michael Winterbottom,172,2,254024
John A. Davis,60237,2,12589
Matt Reeves,32278,2,7191
Michael Pressman,59649,2,1497
Brian De Palma,1150,2,117
Joel Coen,1223,0,6977
Ethan Coen,1224,0,6977
Tim Story,20400,2,168530
Sharon Maguire,9158,1,634
Lasse Hallström,5306,2,392
Charles Herman-Wurmfeld,76247,2,10327
Andy Fickman,58375,2,88042
Ivan Reitman,8858,2,41630
George P. Cosmatos,16566,2,11969
Andrzej Bartkowiak,10765,2,2085
Richard Donner,7187,2,794
James Wong,57134,2,9286
Scott Hicks,33433,2,77877
Gábor Csupó,36697,2,1265
Marc Forster,12995,2,866
Tyler Perry,80602,2,175555
Joe Carnahan,40223,2,75174
John Polson,15337,2,11096
Adam McKay,55710,2,8699
Martin Scorsese,1032,2,769
Harald Zwart,21981,2,10923
Kirk Jones,64045,0,11283
Brian De Palma,1150,2,111
Steve Oedekerk,4489,2,11676
Bernardo Bertolucci,4956,2,746
Baltasar Kormákur,67813,2,77866
Brett Ratner,11091,2,9416
Paul Thomas Anderson,4762,2,7345
Cathy Malkasian,78488,1,14317
Jeff McGrath,78485,2,14317
Norton Virgien,86439,2,20694
John Eng,86437,2,20694
Malcolm D. Lee,72024,2,12277
Ken Kwapis,29009,0,9779
Chris Nahon,21931,2,2140
Fred Wolf,66563,2,12620
Bille Woodruff,62116,0,14177
Craig Gillespie,50767,0,198185
Phillip Noyce,13015,2,227156
Dennie Gordon,66960,1,10735
Victor Salva,56349,2,11351
Mark Helfrich,1098,2,10030
Andrzej Bartkowiak,10765,2,10623
Stephen Daldry,468,2,590
Andy Fickman,58375,2,9655
Steve Bendelack,16356,2,1268
Dwight H. Little,56998,0,11237
Guillaume Canet,19866,2,190955
Kirsten Sheridan,41285,1,5123
Shekhar Kapur,37630,2,4518
Ronny Yu,17268,0,11932
Richard Fleischer,2087,0,11165
Kinji Fukasaku,31074,2,11165
Toshio Masuda,68412,2,11165
Bob Spiers,47974,2,6116
David Gordon Green,64141,2,57431
Damien Dante Wayans,59229,2,21724
Frank Darabont,4027,2,278
Simon Wincer,18254,0,9290
Bobby Farrelly,7395,2,11543
Peter Farrelly,7396,2,11543
Rupert Wyatt,77357,0,284536
John Wells,47333,2,152737
Tim Fywell,125544,0,13374
Nigel Cole,24248,2,8976
Dexter Fletcher,974,2,319888
Spike Lee,5281,2,9469
Jeremy Leven,25210,2,1909
Lasse Hallström,5306,2,22971
Sylvain White,31119,2,34813
Troy Nixey,135601,2,46261
Philip G. Atwell,65190,2,10431
Paul Thomas Anderson,4762,2,8051
Jeff Schaffer,57405,2,9352
Don Michael Paul,27005,2,10167
Paul Feig,116805,2,18147
James Bridges,14838,2,17170
Steve Barron,18308,2,18975
Bill Paxton,2053,2,15487
Richard Kelly,1577,2,22825
Carter Smith,68352,0,11152
John Schlesinger,19304,2,1831
Wes Craven,5140,2,43931
Luke Greenfield,65734,2,10591
Ringo Lam,26767,2,10861
Bruce McCulloch,73499,2,12770
Brian Helgeland,4723,2,276907
Akiva Schaffer,62854,2,10074
David R. Ellis,4755,2,65055
Alan Parker,9168,2,10397
Ivan Reitman,8858,2,200505
Tobe Hooper,10051,2,11954
Robert Redford,4135,2,60309
Catherine Hardwicke,19850,1,9787
Patricia Riggen,437833,0,293646
John Carpenter,11770,2,6978
Pascal Chaumeil,8392,2,133698
Gavin O'Connor,77003,2,59440
Neil Jordan,17016,0,1770
Ronald F. Maxwell,66088,2,10655
Kimberly Peirce,2836,0,8988
Stephen Gaghan,2945,2,15992
Jonathan Kaplan,42171,2,17707
Ole Bornedal,22676,2,77883
Richard Benjamin,24318,2,40001
Rod Lurie,21526,2,64639
Lasse Hallström,5306,2,9903
Craig R. Baxley,63709,2,21338
John Hillcoat,53333,2,20766
John Guillermin,6778,2,24264
Marcos Siega,74062,2,19803
J.B. Rogers,7409,0,20309
Roger Donaldson,21370,2,9912
Rachel Talalay,56891,1,9067
Jeffrey W. Byrd,109695,0,27360
Fernando Meirelles,8557,2,8338
Uwe Boll,23799,2,168705
Roman Polanski,3556,2,72113
Atom Egoyan,56205,2,9729
Andrew Adamson,5524,2,94352
Robert Towne,11057,2,22256
Richard Linklater,564,2,12404
Giuseppe Tornatore,65314,0,152742
Werner Herzog,6818,2,11699
Ben Stassen,76100,2,49953
Guillaume Canet,19866,2,48034
Taylor Hackford,18596,0,39845
Jérôme Deschamps,93592,0,25353
Pascal Hérold,151175,0,25353
Macha Makeïeff,1051654,0,25353
Inna Evlannikova,115999,1,36696
Svyatoslav Ushakov,116000,0,36696
Ridley Scott,578,2,109091
Jonathan English,83730,2,38543
Sergey Bondarchuk,38131,2,33157
Teddy Chan,70703,0,290864
Mario Van Peebles,16214,2,242166
Stephen Frears,3224,0,859
Walter Salles,8574,2,83770
Leonard Nimoy,1749,2,168
Sylvester Stallone,16483,2,1246
Wes Craven,5140,2,4233
Gavin O'Connor,77003,2,174751
Tim Story,20400,2,184098
Jonathan Lynn,21217,2,2069
Herbert Ross,18378,0,1788
Todd Phillips,57130,2,11635
Terry Gilliam,280,2,177
Danny Cannon,33279,2,3600
Bonnie Hunt,5149,1,2621
Kevin Smith,19303,2,10358
Neil LaBute,58689,2,10480
Grant Heslov,31511,2,10313
George Gallo,21792,2,18828
James Mangold,366,2,3558
Robert Luketic,36797,2,13476
Tim Hill,49903,2,10208
Sidney Lumet,39996,0,24961
Brian Robbins,53177,2,20697
Ron Shelton,4037,2,20761
Douglas McGrath,32983,2,70868
Alexandre Aja,59291,2,43593
Kevin Spacey,1979,2,6478
Steve Boyum,72258,2,40688
Richard Williams,116100,0,26672
Mary McGuckian,130482,1,45881
"George Tillman, Jr.",66121,2,41283
Hayao Miyazaki,608,2,4935
Ruben Fleischer,91268,2,19908
Frank Coraci,57370,2,10663
Irvin Kershner,10930,2,1891
Michael Bay,865,2,9737
David Zucker,12987,2,37137
James Wong,57134,2,9532
George Clooney,1461,2,10316
David Twohy,28239,0,2787
Tony Goldwyn,3417,2,12658
Spike Jonze,5953,2,152601
John Dahl,21053,2,10866
Jonathan Newman,558177,2,227707
Wayne Wang,39819,0,21349
Michael Dinner,84165,2,19150
Steven Soderbergh,1884,2,70435
Joseph Sargent,15663,2,580
Jerry Zaks,59635,2,9819
Fred Durst,29783,2,13579
Neil Jordan,17016,0,20024
Simon Wincer,18254,0,2453
Paul Haggis,455,2,6973
Anne Fontaine,48583,1,11156
Jon Cassar,25873,0,354110
Stephen Frears,3224,0,22215
Mira Nair,6495,1,11632
Teddy Chan,70703,0,30596
Mikael Håfström,29605,0,3021
Mel Brooks,14639,2,957
Russell Crowe,934,2,256917
Jerry Zucker,3415,2,251
Bobby Farrelly,7395,2,544
Peter Farrelly,7396,2,544
John Pasquin,58072,2,11395
John Lee Hancock,54040,2,14635
Andy Fickman,58375,2,13680
Clint Eastwood,190,2,688
Luke Greenfield,65734,2,11090
Richard Attenborough,4786,2,783
Lasse Hallström,5306,2,228194
Irwin Winkler,11472,2,1642
Jessie Nelson,16853,1,10950
Christopher Spencer,235820,0,235260
Len Wiseman,3950,2,277
Mikael Håfström,29605,0,8999
Steven Soderbergh,1884,2,11323
Richard Attenborough,4786,2,10445
Mike Bigelow,69498,2,11453
Ken Scott,1375201,0,146239
Susanna White,113600,0,205588
Dennis Dugan,17494,2,10878
David Bowers,33183,2,82650
Spike Lee,5281,2,10279
Kevin Smith,19303,2,2294
Daniel Sackheim,12632,2,2176
Joel Coen,1223,0,270487
Ethan Coen,1224,0,270487
Deborah Kaplan,13614,1,19366
Harry Elfont,13615,0,19366
Gary Fleder,5501,2,204082
Uli Edel,15868,0,24100
David O. Russell,17883,2,1599
Fred Dekker,44056,2,5550
Brian Trenchard-Smith,84981,0,30379
Paul J. Lombardi,1318092,2,30379
Blake Edwards,1927,2,42586
Hugh Wilson,28904,2,17709
Camille Delamarre,928490,0,287948
Laurence Dunmore,52894,0,7548
Paul Verhoeven,10491,2,9075
Christian Carion,70221,2,11661
Dax Shepard,51298,2,109513
David Palmer,140372,2,109513
Callie Khouri,17397,1,12085
Rowan Joffe,17608,2,204922
William Friedkin,15175,0,38985
John Curran,96166,2,44113
Laurent Tirard,64575,0,21494
Scott Cooper,65167,2,164457
Tony Gilroy,19242,2,4566
Peter Segal,13426,2,17795
Mark Pellington,11676,2,1073
Juan José Campanella,84714,2,153158
Woody Allen,1243,2,81836
Clint Eastwood,190,2,10724
Trey Parker,34517,2,9473
Frank Oz,7908,2,2196
Stuart Gillard,76418,2,1499
Brian Robbins,53177,2,20857
David O. Russell,17883,2,82693
Richard LaGravenese,2163,2,1646
Tyler Perry,80602,2,44944
Louis Leterrier,18865,2,4108
Corey Yuen Kwai,35452,0,4108
Jeff Wadlow,55075,2,8456
Katt Shea,102634,1,7341
Sam Mendes,39,2,19255
Joshua Michael Stern,64139,2,10187
Brad Silberling,11887,0,31005
Tomas Alfredson,74396,2,49517
John Duigan,72624,2,44857
Jodie Foster,1038,1,50780
Colin Higgins,4967,2,16363
David Cronenberg,224,2,1946
Steven Spielberg,488,2,85
Chris Columbus,10965,2,772
Steven Spielberg,488,2,840
Jim Sonzero,58514,2,9682
Tony Scott,893,2,96
Adam Shankman,20739,2,10678
Jonathan Demme,16294,2,274
Penelope Spheeris,58448,0,8872
Jeff Tremaine,56578,2,16290
Jeannot Szwarc,16187,2,579
Raja Gosnell,1215,2,14405
James Wan,2127,2,138843
Brian Levant,13581,2,11637
Ben Falcone,170820,2,226486
Richard Linklater,564,2,1584
Paul W.S. Anderson,4014,2,9312
Keenen Ivory Wayans,35689,2,12153
Alexander Payne,13235,0,65057
Andrew Davis,12989,2,8326
Julie Anne Robinson,114597,1,35690
Steve McQueen,72757,2,76203
Charles Stone III,80215,2,13497
Tyler Perry,80602,2,35688
Tim Burton,510,2,162
Thea Sharrock,1096867,1,296096
Tyler Perry,80602,2,103370
William Friedkin,15175,0,1051
Jon Lucas,52114,2,376659
Scott Moore,226089,0,376659
Jason Friedberg,35694,2,10073
Aaron Seltzer,35734,2,10073
Robin Budd,1027737,0,16690
Donovan Cook,1027738,0,16690
Ava DuVernay,929825,1,273895
Steve Trenbirth,142007,0,14873
Stephen T. Kay,56435,2,8968
Mennan Yapo,61087,0,9963
Jun Falkenstein,93301,1,15655
Jaume Collet-Serra,59521,2,21208
Boaz Yakin,52358,2,272878
Jason Friedberg,35694,2,9760
Aaron Seltzer,35734,2,9760
Tom McCarthy,17867,0,314365
Neil LaBute,58689,2,13279
Takashi Shimizu,20310,2,1975
Kevin Rodney Sullivan,70777,2,33644
Peter Hewitt,18357,2,1649
Barry Levinson,8246,2,9895
Gary Nelson,47893,2,9570
Anton Corbijn,45052,2,27579
Gregory Nava,16395,2,16052
Jason Friedberg,35694,2,40264
Aaron Seltzer,35734,2,40264
Alejandro González Iñárritu,223,2,1164
Shawn Levy,17825,2,239678
John Patrick Shanley,26095,2,14359
Trey Parker,34517,2,3989
John Luessenhop,97026,2,76617
Jon Amiel,15148,2,1710
Malcolm D. Lee,72024,2,4258
Joshua Logan,86051,2,20391
Gus Van Sant,5216,2,10139
Kevin Reynolds,8300,0,335778
Steve Beck,57521,2,9645
Todd Strauss-Schulson,222470,2,55465
John McNaughton,9200,2,617
Nelson McCormick,45627,2,19904
John Madden,18844,0,48289
Stephen Frears,3224,0,243
Eric Valette,51445,0,6933
John Schlesinger,19304,2,17182
Roger Donaldson,21370,2,8848
Michel Gondry,201,2,38
Andy Fickman,58375,2,38303
David Ayer,19769,0,1266
Edgar Wright,11090,2,107985
Andrew Fleming,41549,2,14043
Michael Spierig,56501,2,19901
Peter Spierig,56502,2,19901
Jim Field Smith,111686,2,34016
Thomas Bezucha,56789,2,59860
William Brent Bell,62768,2,10069
Simon Wincer,18254,0,9588
Ben Gluck,61970,2,12819
Anthony Bell,131242,2,12819
Renny Harlin,16938,2,9954
Jessica Bendinger,53014,1,10115
Robert Rodriguez,2294,0,25132
Gus Van Sant,5216,2,577
Henry Joost,142272,2,328387
Ariel Schulman,142276,2,328387
Ed Harris,228,2,12690
John Carpenter,11770,2,9945
Alfred Hitchcock,2636,2,539
Howard Deutch,26502,2,13596
Shana Feste,129718,0,226857
Garry Marshall,1201,2,13159
Steve Rash,54590,2,47941
Richard Donner,7187,2,526
Mark Steven Johnson,16837,2,22796
Mike Binder,24173,2,2355
Sean Penn,2228,2,5915
Todd Phillips,57130,2,9842
Michael J. Bassett,69593,2,61012
Robert Rodriguez,2294,0,755
Frank Nissen,73161,2,13682
Jodie Foster,1038,1,9089
Stephen Chow,57607,2,9470
Peter Hastings,64149,2,18357
Marc Forster,12995,2,7979
Alejandro González Iñárritu,223,2,470
Paul Abascal,1216735,2,15644
Chris Koch,58059,2,9582
Amy Heckerling,57434,1,10642
Michael Moore,17087,2,22074
George Stevens,18738,2,2428
Billy Ray,21807,2,290751
Jason Friedberg,35694,2,13805
Aaron Seltzer,35734,2,13805
Nimród Antal,41671,2,4597
Jon Amiel,15148,2,9414
Mark Mylod,57199,2,63492
Stephen St. Leger,936154,0,81796
James Mather,1311595,0,81796
Barry Levinson,8246,2,10710
Brian Taylor,20192,2,15092
Mark Neveldine,20193,2,15092
Woody Allen,1243,2,11382
Michael O. Sajbel,87178,2,15005
Phillip Noyce,13015,2,8198
Gore Verbinski,1704,2,6963
Walter Hill,1723,2,15070
David Koepp,508,2,12797
Renny Harlin,16938,2,17134
Matt Reeves,32278,2,41402
Charles T. Kanganis,36147,2,18885
Michel Gondry,201,2,4953
Stephen Frears,3224,0,10773
John Hillcoat,53333,2,146198
Woody Allen,1243,2,2639
Damon Santostefano,66039,2,10563
John Wells,47333,2,295964
Neil Jordan,17016,0,5971
Woody Allen,1243,2,9716
James Wan,2127,2,11835
Kirk Jones,64045,0,26171
Bob Clark,12698,2,31117
Les Mayfield,56911,0,9074
Les Mayfield,56911,0,14396
Michael Lembeck,15045,2,15673
Bob Fosse,66777,0,42618
Paul Thomas Anderson,4762,2,171274
Frank Passingham,53332,2,24432
Dave Borthwick,80537,2,24432
Jean Duval,80538,2,24432
Benson Lee,1046142,0,109417
David Zucker,12987,2,13948
Robert Rodriguez,2294,0,106747
Glen Morgan,58403,2,10929
Fred Wolf,66563,2,14220
Mike Leigh,65452,2,46435
Alejandro Monteverde,72960,0,256962
David Cronenberg,224,2,48231
Richard Linklater,564,2,3509
Curtis Hanson,323,2,82684
Michael Apted,10781,2,82684
Uwe Boll,23799,2,12142
Todd Graff,18342,2,23367
Jonathan Glazer,66728,2,10740
J.C. Chandor,556172,0,241239
Paul Gross,84021,2,14582
Marc Abraham,15219,2,14914
Todd Haynes,16863,2,3902
Mabrouk El Mechri,74924,2,77948
Rian Johnson,67367,2,21755
Charlie Kaufman,202,2,4960
Hayao Miyazaki,608,2,128
Jean-Paul Rappeneau,25950,2,14652
Nancy Walker,47503,1,40932
John Hillcoat,53333,2,16608
Angelo Pizzo,44848,0,334531
Richard Benjamin,24318,2,32316
Kurt Wimmer,13927,2,7299
Roger Spottiswoode,1724,2,13405
James Gray,20561,2,19457
Matthew Diamond,116370,2,112937
Angelina Jolie,11701,1,314385
Katsuhiro Ōtomo,185,2,8953
David Anspaugh,44847,2,29078
Andrew Jarecki,23287,2,46503
Kevin Reynolds,8300,0,10448
Stephen Chow,57607,2,13688
Jean-Marie Poiré,64909,2,10353
Kevin Munroe,19499,2,43935
Daniel Algrant,69696,2,11458
Julie Taymor,16391,1,44638
Alejandro Amenábar,19840,2,241257
Daniel Lee,57832,2,14538
Mike Barker,77964,2,13250
Wayne Thornley,1098107,0,133931
Gnana Rajasekaran,1339129,0,280871
Tom Walsh,1275019,0,239897
Jonathan Jakubowicz,57454,0,184341
James McTeigue,11266,2,334074
Scott Walker,1179590,0,199373
John Curran,96166,2,14202
Uli Edel,15868,0,6968
Kevin Costner,1269,2,581
Jake Kasdan,51851,2,52449
Harold Becker,23213,2,12150
Mark Rosman,68770,2,11247
Wes Craven,5140,2,4232
Steve Beck,57521,2,9378
Stanley Kubrick,240,2,694
Robert Zemeckis,24,2,105
William Malone,57898,2,11377
Tyler Perry,80602,2,26367
Rob Hawk,1585252,0,385383
Josh Gordon,60922,2,41210
Will Speck,60923,2,41210
Shawn Levy,17825,2,12090
Lee Tamahori,7256,2,62630
Britt Allcroft,113733,0,16110
Breck Eisner,52609,2,29427
Hayao Miyazaki,608,2,129
Alan Yuen,70110,0,244114
Roger Donaldson,21370,2,2669
Brian Percival,126945,2,203833
Sean Anders,74619,2,13523
Anand Tucker,26481,2,25195
Anthony Mann,40199,2,17277
Michael Dowse,71280,2,50725
Daniel Barnz,84061,2,82631
Emile Ardolino,716,2,73191
Robert Altman,9789,2,22479
James Schamus,1617,0,340611
Andrew Douglas,62721,2,10065
Spike Jonze,5953,2,2757
George A. Romero,14999,2,11683
Danny Pang,21905,2,244339
Oxide Pang Chun,31033,2,244339
Terry Gilliam,280,2,1878
Ricky Gervais,17835,2,23082
Matthew Robinson,1551346,0,23082
Nicholas Stoller,52934,2,195589
Chuck Russell,26713,2,854
Penny Marshall,14911,1,2280
Larry Charles,6767,2,496
Robert Luketic,36797,2,8835
Leonard Nimoy,1749,2,157
Scott Derrickson,55499,2,8643
Mike Mitchell,64151,2,10402
Vic Armstrong,15358,2,218043
Thomas Bezucha,56789,2,9043
Kevin Rodney Sullivan,70777,2,21301
Terry Zwigoff,17447,0,10147
Jay Roach,6737,2,816
Kirk Jones,64045,0,302688
David Bowers,33183,2,60307
John McTiernan,1090,0,106
Miloš Forman,3974,2,279
Nelson McCormick,45627,2,8617
Mark Waters,54050,2,10625
Audrey Wells,36805,1,10934
Robert Altman,9789,2,5279
Francis Ford Coppola,1776,2,10013
Alejandro González Iñárritu,223,2,194662
Woody Allen,1243,2,160588
Paul Greengrass,25598,2,9829
Bille Woodruff,62116,0,10028
Rick Friedberg,65548,2,10535
John Carpenter,11770,2,790
Sean McNamara,129952,2,43959
Mike Nichols,5342,2,10364
Jody Hill,54710,2,16991
Richard Fleischer,2087,0,9610
Martin Scorsese,1032,2,1578
Brandon Camp,62541,2,25643
Barry Levinson,8246,2,11904
Kevin Tancharoen,101518,2,28665
Danny Boyle,2034,2,44115
Woody Allen,1243,2,10569
Nicholas Hytner,55476,2,10560
Jessie Nelson,16853,1,333348
Bart Freundlich,86203,2,20483
James Sbardellati,86194,0,20483
Peter Merwin,86195,0,20483
Irwin Winkler,11472,2,11457
Danny Boyle,2034,2,321697
Chris Columbus,10965,2,19840
Miguel Arteta,61069,2,22327
William A. Fraker,12846,2,38665
John Boorman,19665,2,2575
Brian De Palma,1150,2,11644
Courtney Solomon,61921,2,146227
Ang Lee,1614,2,68924
Rob Reiner,3026,2,253235
Jeff Kanew,67897,2,22102
István Szabó,225898,0,18701
Adrian Lyne,7270,2,10068
Matthew Robbins,12677,2,848
Michael Hoffman,52405,2,36811
Tim Burton,510,2,522
Jason Reitman,52443,2,130150
Sergei Bodrov,130938,0,12246
Guy Ritchie,956,2,13809
Hal Needham,67767,2,27380
Kenneth Branagh,11181,2,10549
Bruce Beresford,5696,2,33870
Jeff Nichols,71872,2,245703
Woody Allen,1243,2,10739
Jonathan Teplitzky,97942,0,127560
Michael Haneke,6011,2,37903
Zack Ward,12714,2,396152
Mike Marvin,56173,2,10017
D.J. Caruso,40256,2,11468
Nimród Antal,41671,2,193613
Gregor Jordan,57030,2,17436
Olivier Assayas,21678,2,43434
Tran Anh Hung,107730,2,31166
Lance Hool,57154,2,69848
George A. Romero,14999,2,8408
Chuck Russell,26713,2,332411
Christian Volckman,57557,2,9389
Richard Fleischer,2087,0,9626
Rodrigo Cortés,95320,0,75638
Greg Mottola,54733,2,8363
Tyler Perry,80602,2,15670
David Hayter,10995,2,290555
Jon M. Chu,54507,2,8328
Cory Edwards,61373,2,10982
Todd Edwards,61371,2,10982
Tony Leech,61372,2,10982
Terry George,2589,2,205
